1	2003-01-01	Africa	ALGERIA                                        	4	0
791	2008-01-01	Africa	CAMEROON                                       	2	0
792	2008-01-01	Africa	CAPE VERDE                                     	1	0
793	2008-01-01	Africa	CENTRAL AFRICAN REPUBLIC                       	1	0
794	2008-01-01	Africa	CONGO                                          	3	0
795	2008-01-01	Africa	CONGO, THE DEMOCRATIC REPUBLIC OF THE          	2	0
796	2008-01-01	Africa	COTE D'IVOIRE                                  	4	0
797	2008-01-01	Africa	EGYPT                                          	13	1
798	2008-01-01	Africa	FIJI                                           	4	0
799	2008-01-01	Africa	GABON                                          	1	0
800	2008-01-01	Africa	GAMBIA                                         	1	0
801	2008-01-01	Africa	GHANA                                          	6	0
802	2008-01-01	Africa	GUAM                                           	1	0
803	2008-01-01	Africa	KENYA                                          	10	0
804	2008-01-01	Africa	LESOTHO                                        	2	0
805	2008-01-01	Africa	MADAGASCAR                                     	2	0
806	2008-01-01	Africa	MALAWI                                         	5	0
807	2008-01-01	Africa	MALI                                           	1	0
808	2008-01-01	Africa	MAURITANIA                                     	1	0
809	2008-01-01	Africa	MAURITIUS                                      	2	0
810	2008-01-01	Africa	MOROCCO                                        	1	0
811	2008-01-01	Africa	MOZAMBIQUE                                     	2	0
812	2008-01-01	Africa	NAMIBIA                                        	4	0
813	2008-01-01	Africa	NEW CALEDONIA                                  	5	0
814	2008-01-01	Africa	NIGER                                          	2	0
815	2008-01-01	Africa	NIGERIA                                        	16	0
816	2008-01-01	Africa	NORFOLK ISLAND                                 	1	0
817	2008-01-01	Africa	PAPUA NEW GUINEA                               	1	0
818	2008-01-01	Africa	REUNION                                        	1	0
819	2008-01-01	Africa	RWANDA                                         	5	0
820	2008-01-01	Africa	SAMOA                                          	1	0
821	2008-01-01	Africa	SENEGAL                                        	1	0
822	2008-01-01	Africa	SEYCHELLES                                     	3	0
823	2008-01-01	Africa	SIERRA LEONE                                   	1	1
824	2008-01-01	Africa	SOUTH AFRICA                                   	22	0
825	2008-01-01	Africa	SWAZILAND                                      	1	0
826	2008-01-01	Africa	TANZANIA, UNITED REPUBLIC OF                   	4	0
827	2008-01-01	Africa	TUNISIA                                        	1	0
828	2008-01-01	Africa	UGANDA                                         	2	0
829	2008-01-01	Africa	VANUATU                                        	1	0
830	2008-01-01	Africa	ZAMBIA                                         	4	0
831	2008-01-01	Africa	ZIMBABWE                                       	3	0
832	2008-01-01	Asia/Pacific	AFGHANISTAN                                    	2	0
833	2008-01-01	Asia/Pacific	ARMENIA                                        	18	0
834	2008-01-01	Asia/Pacific	AUSTRALIA                                      	307	69
835	2008-01-01	Asia/Pacific	AZERBAIJAN                                     	5	0
836	2008-01-01	Asia/Pacific	Asia/Pacific Region	19	0
837	2008-01-01	Asia/Pacific	BAHRAIN                                        	8	2
838	2008-01-01	Asia/Pacific	BANGLADESH                                     	18	9
839	2008-01-01	Asia/Pacific	BRUNEI DARUSSALAM                              	2	0
840	2008-01-01	Asia/Pacific	CAMBODIA                                       	12	2
841	2008-01-01	Asia/Pacific	CHINA                                          	166	5
842	2008-01-01	Asia/Pacific	CYPRUS                                         	8	2
843	2008-01-01	Asia/Pacific	GEORGIA                                        	14	2
844	2008-01-01	Asia/Pacific	HONG KONG                                      	37	13
845	2008-01-01	Asia/Pacific	INDIA                                          	96	6
846	2008-01-01	Asia/Pacific	INDONESIA                                      	79	6
847	2008-01-01	Asia/Pacific	IRAN (ISLAMIC REPUBLIC OF)                     	27	4
848	2008-01-01	Asia/Pacific	IRAQ                                           	2	0
849	2008-01-01	Asia/Pacific	ISRAEL                                         	48	2
850	2008-01-01	Asia/Pacific	JAPAN                                          	169	20
851	2008-01-01	Asia/Pacific	JORDAN                                         	7	5
852	2008-01-01	Asia/Pacific	KAZAKHSTAN                                     	16	3
853	2008-01-01	Asia/Pacific	KOREA, REPUBLIC OF                             	102	1
854	2008-01-01	Asia/Pacific	KUWAIT                                         	10	2
855	2008-01-01	Asia/Pacific	KYRGYZSTAN                                     	8	0
856	2008-01-01	Asia/Pacific	LAO PEOPLE'S DEMOCRATIC REPUBLIC               	2	0
857	2008-01-01	Asia/Pacific	LEBANON                                        	14	0
858	2008-01-01	Asia/Pacific	MACAO                                          	1	0
859	2008-01-01	Asia/Pacific	MALAYSIA                                       	30	12
860	2008-01-01	Asia/Pacific	MALDIVES                                       	2	0
861	2008-01-01	Asia/Pacific	MONGOLIA					6	0
862	2008-01-01	Asia/Pacific	NEPAL                                          	5	0
863	2008-01-01	Asia/Pacific	NEW ZEALAND                                    	48	2
864	2008-01-01	Asia/Pacific	PAKISTAN                                       	20	4
865	2008-01-01	Asia/Pacific	PALESTINIAN TERRITORY, OCCUPIED			1	0
866	2008-01-01	Asia/Pacific	PHILIPPINES                                    	38	7
867	2008-01-01	Asia/Pacific	QATAR                                          	1	0
868	2008-01-01	Asia/Pacific	SAUDI ARABIA                                   	21	5
869	2008-01-01	Asia/Pacific	SINGAPORE                                      	35	8
870	2008-01-01	Asia/Pacific	SRI LANKA                                      	6	9
871	2008-01-01	Asia/Pacific	SYRIAN ARAB REPUBLIC                           	3	0
872	2008-01-01	Asia/Pacific	TAJIKISTAN                                     	2	0
873	2008-01-01	Asia/Pacific	THAILAND                                       	27	2
874	2008-01-01	Asia/Pacific	TURKEY                                         	45	12
875	2008-01-01	Asia/Pacific	TURKMENISTAN                                   	1	0
876	2008-01-01	Asia/Pacific	UNITED ARAB EMIRATES                           	7	1
877	2008-01-01	Asia/Pacific	UZBEKISTAN                                     	6	0
878	2008-01-01	Asia/Pacific	VIET NAM                                       	26	0
879	2008-01-01	Europe	ALBANIA                                        	4	0
880	2008-01-01	Europe	AUSTRIA                                        	74	10
881	2008-01-01	Europe	BELARUS                                        	4	0
882	2008-01-01	Europe	BELGIUM                                        	37	7
883	2008-01-01	Europe	BOSNIA AND HERZEGOVINA                         	5	2
884	2008-01-01	Europe	BULGARIA                                       	56	1
885	2008-01-01	Europe	CROATIA 				       	15	1
886	2008-01-01	Europe	CZECH REPUBLIC                                 	133	2
887	2008-01-01	Europe	DENMARK                                        	68	4
888	2008-01-01	Europe	ESTONIA                                        	11	0
889	2008-01-01	Europe	EUROPEAN UNION	44	47
890	2008-01-01	Europe	FINLAND                                        	28	0
891	2008-01-01	Europe	FRANCE                                         	308	21
892	2008-01-01	Europe	GERMANY                                        	3494	48
893	2008-01-01	Europe	GIBRALTAR                                      	3	0
894	2008-01-01	Europe	GREECE                                         	17	9
895	2008-01-01	Europe	GUERNSEY					1	0
896	2008-01-01	Europe	HUNGARY                                        	35	5
897	2008-01-01	Europe	ICELAND                                        	7	0
898	2008-01-01	Europe	IRELAND                                        	35	12
899	2008-01-01	Europe	ISLE OF MAN					2	0
900	2008-01-01	Europe	ITALY                                          	109	44
901	2008-01-01	Europe	JERSEY						2	0
902	2008-01-01	Europe	LATVIA                                         	26	2
903	2008-01-01	Europe	LIECHTENSTEIN                                  	1	1
904	2008-01-01	Europe	LITHUANIA                                      	12	0
905	2008-01-01	Europe	LUXEMBOURG                                     	11	0
906	2008-01-01	Europe	MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF     	7	0
907	2008-01-01	Europe	MALTA                                          	4	0
908	2008-01-01	Europe	MOLDOVA, REPUBLIC OF                           	8	0
909	2008-01-01	Europe	MONACO                                         	3	0
910	2008-01-01	Europe	MONTENEGRO					2	0
911	2008-01-01	Europe	NETHERLANDS                                    	135	18
912	2008-01-01	Europe	NORWAY                                         	57	4
913	2008-01-01	Europe	POLAND                                         	242	8
914	2008-01-01	Europe	PORTUGAL                                       	19	6
915	2008-01-01	Europe	ROMANIA                                        	123	14
916	2008-01-01	Europe	RUSSIAN FEDERATION                             	834	41
917	2008-01-01	Europe	SAN MARINO                                     	1	0
918	2008-01-01	Europe	SERBIA						11	0
919	2008-01-01	Europe	SERBIA	10	2
920	2008-01-01	Europe	SLOVAKIA 			               	14	1
921	2008-01-01	Europe	SLOVENIA                                       	49	4
922	2008-01-01	Europe	SPAIN                                          	65	13
923	2008-01-01	Europe	SWEDEN                                         	88	13
924	2008-01-01	Europe	SWITZERLAND                                    	100	10
925	2008-01-01	Europe	UKRAINE                                        	375	8
926	2008-01-01	Europe	UNITED KINGDOM                                 	334	79
927	2008-01-01	North America	ANTIGUA AND BARBUDA                            	1	0
928	2008-01-01	North America	BAHAMAS                                        	2	1
929	2008-01-01	North America	BARBADOS                                       	2	1
930	2008-01-01	North America	BERMUDA                                        	1	0
931	2008-01-01	North America	CANADA                                         	173	76
932	2008-01-01	North America	CAYMAN ISLANDS                                 	6	1
933	2008-01-01	North America	COSTA RICA                                     	9	0
934	2008-01-01	North America	CUBA                                           	1	0
935	2008-01-01	North America	DOMINICAN REPUBLIC                             	7	0
936	2008-01-01	North America	EL SALVADOR                                    	2	0
937	2008-01-01	North America	GUADELOUPE                                     	2	1
938	2008-01-01	North America	GUATEMALA                                      	5	0
939	2008-01-01	North America	HAITI                                          	2	0
940	2008-01-01	North America	HONDURAS                                       	6	0
941	2008-01-01	North America	JAMAICA                                        	2	0
942	2008-01-01	North America	MONTSERRAT                                     	1	0
943	2008-01-01	North America	NETHERLANDS ANTILLES                           	4	0
944	2008-01-01	North America	NICARAGUA                                      	4	0
945	2008-01-01	North America	PANAMA                                         	9	1
946	2008-01-01	North America	PUERTO RICO                                    	9	6
947	2008-01-01	North America	SAINT KITTS AND NEVIS                          	2	0
948	2008-01-01	North America	SAINT VINCENT AND THE GRENADINES               	2	0
949	2008-01-01	North America	SURINAME					2	0
950	2008-01-01	North America	UNITED STATES                                  	1695	780
951	2008-01-01	North America	VIRGIN ISLANDS (U.S.)                          	1	0
952	2008-01-01	Other	TAIWAN, PROVINCE OF CHINA                      	27	0
953	2008-01-01	South America	ARGENTINA                                      	69	2
954	2008-01-01	South America	BOLIVIA                                        	8	0
955	2008-01-01	South America	BRAZIL                                         	3	0
956	2008-01-01	South America	CHILE                                          	22	0
957	2008-01-01	South America	COLOMBIA                                       	27	0
958	2008-01-01	South America	ECUADOR                                        	15	0
959	2008-01-01	South America	PARAGUAY                                       	3	0
960	2008-01-01	South America	PERU                                           	3	0
961	2008-01-01	South America	TRINIDAD AND TOBAGO                            	1	0
962	2008-01-01	South America	URUGUAY                                        	6	0
963	2008-01-01	South America	VENEZUELA, BOLIVARIAN REPUBLIC OF              	9	10
964	2009-01-01	Africa	ALGERIA                                        	0	24
965	2009-01-01	Africa	AMERICAN SAMOA                                 	0	1
966	2009-01-01	Africa	ANGOLA                                         	0	19
967	2009-01-01	Africa	BENIN                                          	0	7
968	2009-01-01	Africa	BOTSWANA                                       	0	8
969	2009-01-01	Africa	BURKINA FASO                                   	0	8
970	2009-01-01	Africa	BURUNDI                                        	0	2
971	2009-01-01	Africa	CAMEROON                                       	0	13
972	2009-01-01	Africa	CAPE VERDE                                     	0	2
973	2009-01-01	Africa	CENTRAL AFRICAN REPUBLIC                       	0	3
974	2009-01-01	Africa	CONGO                                          	0	4
975	2009-01-01	Africa	CONGO, THE DEMOCRATIC REPUBLIC OF THE          	0	5
976	2009-01-01	Africa	COOK ISLANDS                                   	0	1
977	2009-01-01	Africa	COTE D'IVOIRE                                  	0	15
978	2009-01-01	Africa	DJIBOUTI                                       	0	1
979	2009-01-01	Africa	EGYPT                                          	0	87
980	2009-01-01	Africa	EQUATORIAL GUINEA                              	0	1
981	2009-01-01	Africa	ERITREA                                        	0	1
982	2009-01-01	Africa	ETHIOPIA                                       	0	1
983	2009-01-01	Africa	FIJI                                           	0	17
984	2009-01-01	Africa	FRENCH POLYNESIA                               	0	7
985	2009-01-01	Africa	GABON                                          	0	9
986	2009-01-01	Africa	GAMBIA                                         	0	3
987	2009-01-01	Africa	GHANA                                          	0	31
988	2009-01-01	Africa	GUAM                                           	0	13
989	2009-01-01	Africa	GUINEA-BISSAU                                  	0	1
990	2009-01-01	Africa	KENYA                                          	0	51
991	2009-01-01	Africa	KIRIBATI                                       	0	2
992	2009-01-01	Africa	LESOTHO                                        	0	5
993	2009-01-01	Africa	LIBYAN ARAB JAMAHIRIYA                         	0	4
994	2009-01-01	Africa	MADAGASCAR                                     	0	5
995	2009-01-01	Africa	MALAWI                                         	0	8
996	2009-01-01	Africa	MALI                                           	0	6
997	2009-01-01	Africa	MARSHALL ISLANDS                               	0	1
998	2009-01-01	Africa	MAURITANIA                                     	0	2
999	2009-01-01	Africa	MAURITIUS                                      	0	24
1000	2009-01-01	Africa	MICRONESIA, FEDERATED STATES OF                	0	1
1001	2009-01-01	Africa	MOROCCO                                        	0	13
1002	2009-01-01	Africa	MOZAMBIQUE                                     	0	14
1003	2009-01-01	Africa	NAMIBIA                                        	0	14
1004	2009-01-01	Africa	NAURU                                          	0	1
1005	2009-01-01	Africa	NEW CALEDONIA                                  	0	15
1006	2009-01-01	Africa	NIGER                                          	0	2
1007	2009-01-01	Africa	NIGERIA                                        	0	66
1008	2009-01-01	Africa	NIUE                                           	0	1
1009	2009-01-01	Africa	NORFOLK ISLAND                                 	0	3
1010	2009-01-01	Africa	NORTHERN MARIANA ISLANDS                       	0	3
1011	2009-01-01	Africa	PALAU                                          	0	1
1012	2009-01-01	Africa	PAPUA NEW GUINEA                               	0	12
1013	2009-01-01	Africa	REUNION                                        	0	1
1014	2009-01-01	Africa	RWANDA                                         	0	8
1015	2009-01-01	Africa	SAMOA                                          	0	5
1016	2009-01-01	Africa	SENEGAL                                        	0	13
1017	2009-01-01	Africa	SEYCHELLES                                     	0	8
1018	2009-01-01	Africa	SIERRA LEONE                                   	0	5
1019	2009-01-01	Africa	SOLOMON ISLANDS                                	0	2
1020	2009-01-01	Africa	SOUTH AFRICA                                   	0	884
1021	2009-01-01	Africa	SUDAN						0	8
1022	2009-01-01	Africa	SWAZILAND                                      	0	7
1023	2009-01-01	Africa	TANZANIA, UNITED REPUBLIC OF                   	0	29
1024	2009-01-01	Africa	TOGO                                           	0	2
1025	2009-01-01	Africa	TONGA                                          	0	3
1026	2009-01-01	Africa	TUNISIA                                        	0	6
1027	2009-01-01	Africa	TUVALU                                         	0	1
1028	2009-01-01	Africa	UGANDA                                         	0	13
1029	2009-01-01	Africa	VANUATU                                        	0	4
1030	2009-01-01	Africa	WALLIS AND FUTUNA 	                       	0	1
1031	2009-01-01	Africa	ZAMBIA                                         	0	10
1032	2009-01-01	Africa	ZIMBABWE                                       	0	10
1033	2009-01-01	Asia/Pacific	AFGHANISTAN                                    	0	14
1034	2009-01-01	Asia/Pacific	ARMENIA                                        	0	39
1035	2009-01-01	Asia/Pacific	AUSTRALIA                                      	0	6039
1036	2009-01-01	Asia/Pacific	AZERBAIJAN                                     	0	25
1037	2009-01-01	Asia/Pacific	Asia/Pacific Region	0	106
1038	2009-01-01	Asia/Pacific	BAHRAIN                                        	0	33
1039	2009-01-01	Asia/Pacific	BANGLADESH                                     	0	121
1040	2009-01-01	Asia/Pacific	BHUTAN                                         	0	5
1041	2009-01-01	Asia/Pacific	BRUNEI DARUSSALAM                              	0	14
1042	2009-01-01	Asia/Pacific	CAMBODIA                                       	0	40
1043	2009-01-01	Asia/Pacific	CHINA                                          	0	1529
1044	2009-01-01	Asia/Pacific	CYPRUS                                         	0	75
1045	2009-01-01	Asia/Pacific	GEORGIA                                        	0	44
1046	2009-01-01	Asia/Pacific	HONG KONG                                      	0	638
1047	2009-01-01	Asia/Pacific	INDIA                                          	0	577
1048	2009-01-01	Asia/Pacific	INDONESIA                                      	0	450
1049	2009-01-01	Asia/Pacific	IRAN (ISLAMIC REPUBLIC OF)                     	0	106
1050	2009-01-01	Asia/Pacific	IRAQ                                           	0	7
1051	2009-01-01	Asia/Pacific	ISRAEL                                         	0	226
1052	2009-01-01	Asia/Pacific	JAPAN                                          	0	2010
1053	2009-01-01	Asia/Pacific	JORDAN                                         	0	44
1054	2009-01-01	Asia/Pacific	KAZAKHSTAN                                     	0	74
1055	2009-01-01	Asia/Pacific	KOREA, REPUBLIC OF                             	0	659
1056	2009-01-01	Asia/Pacific	KUWAIT                                         	0	55
1057	2009-01-01	Asia/Pacific	KYRGYZSTAN                                     	0	22
1058	2009-01-01	Asia/Pacific	LAO PEOPLE'S DEMOCRATIC REPUBLIC               	0	9
1059	2009-01-01	Asia/Pacific	LEBANON                                        	0	42
1060	2009-01-01	Asia/Pacific	MACAO                                          	0	19
1061	2009-01-01	Asia/Pacific	MALAYSIA                                       	0	245
1062	2009-01-01	Asia/Pacific	MALDIVES                                       	0	10
1063	2009-01-01	Asia/Pacific	MONGOLIA					0	27
1064	2009-01-01	Asia/Pacific	MYANMAR                                        	0	2
1065	2009-01-01	Asia/Pacific	NEPAL                                          	0	27
1066	2009-01-01	Asia/Pacific	NEW ZEALAND                                    	0	1208
1067	2009-01-01	Asia/Pacific	OMAN                                           	0	5
1068	2009-01-01	Asia/Pacific	PAKISTAN                                       	0	114
1069	2009-01-01	Asia/Pacific	PALESTINIAN TERRITORY, OCCUPIED			0	23
1070	2009-01-01	Asia/Pacific	PHILIPPINES                                    	0	265
1071	2009-01-01	Asia/Pacific	QATAR                                          	0	9
1072	2009-01-01	Asia/Pacific	SAUDI ARABIA                                   	0	154
1073	2009-01-01	Asia/Pacific	SINGAPORE                                      	0	406
1074	2009-01-01	Asia/Pacific	SRI LANKA                                      	0	32
1075	2009-01-01	Asia/Pacific	SYRIAN ARAB REPUBLIC                           	0	12
1076	2009-01-01	Asia/Pacific	TAJIKISTAN                                     	0	7
1077	2009-01-01	Asia/Pacific	THAILAND                                       	0	346
1078	2009-01-01	Asia/Pacific	TURKEY                                         	0	275
1079	2009-01-01	Asia/Pacific	TURKMENISTAN                                   	0	2
1080	2009-01-01	Asia/Pacific	UNITED ARAB EMIRATES                           	0	25
1081	2009-01-01	Asia/Pacific	UZBEKISTAN                                     	0	20
1082	2009-01-01	Asia/Pacific	VIET NAM                                       	0	97
1083	2009-01-01	Asia/Pacific	YEMEN                                          	0	3
1084	2009-01-01	Europe	ALAND ISLANDS					0	1
1085	2009-01-01	Europe	ALBANIA                                        	0	16
1086	2009-01-01	Europe	ANDORRA                                        	0	3
1087	2009-01-01	Europe	AUSTRIA                                        	0	842
1088	2009-01-01	Europe	BELARUS                                        	0	27
1089	2009-01-01	Europe	BELGIUM                                        	0	402
1090	2009-01-01	Europe	BOSNIA AND HERZEGOVINA                         	0	43
1091	2009-01-01	Europe	BULGARIA                                       	0	351
1092	2009-01-01	Europe	CROATIA 				       	0	70
1093	2009-01-01	Europe	CZECH REPUBLIC                                 	0	650
1094	2009-01-01	Europe	DENMARK                                        	0	476
1095	2009-01-01	Europe	ESTONIA                                        	0	81
1096	2009-01-01	Europe	EUROPEAN UNION	0	4942
1097	2009-01-01	Europe	FAROE ISLANDS                                  	0	7
1098	2009-01-01	Europe	FINLAND                                        	0	652
1099	2009-01-01	Europe	FRANCE                                         	0	1773
1100	2009-01-01	Europe	GERMANY                                        	0	5543
1101	2009-01-01	Europe	GIBRALTAR                                      	0	10
1102	2009-01-01	Europe	GREECE                                         	0	232
1103	2009-01-01	Europe	GUERNSEY					0	2
1104	2009-01-01	Europe	HUNGARY                                        	0	242
1105	2009-01-01	Europe	ICELAND                                        	0	42
1106	2009-01-01	Europe	IRELAND                                        	0	219
1107	2009-01-01	Europe	ISLE OF MAN					0	5
1108	2009-01-01	Europe	ITALY                                          	0	955
1109	2009-01-01	Europe	JERSEY						0	3
1110	2009-01-01	Europe	LATVIA                                         	0	196
1111	2009-01-01	Europe	LIECHTENSTEIN                                  	0	16
1112	2009-01-01	Europe	LITHUANIA                                      	0	119
1113	2009-01-01	Europe	LUXEMBOURG                                     	0	71
1114	2009-01-01	Europe	MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF     	0	30
1115	2009-01-01	Europe	MALTA                                          	0	49
1116	2009-01-01	Europe	MOLDOVA, REPUBLIC OF                           	0	36
1117	2009-01-01	Europe	MONACO                                         	0	14
1118	2009-01-01	Europe	MONTENEGRO					0	5
1119	2009-01-01	Europe	NETHERLANDS                                    	0	1412
1120	2009-01-01	Europe	NORWAY                                         	0	408
1121	2009-01-01	Europe	POLAND                                         	0	1544
1122	2009-01-01	Europe	PORTUGAL                                       	0	141
1123	2009-01-01	Europe	ROMANIA                                        	0	737
1124	2009-01-01	Europe	RUSSIAN FEDERATION                             	0	2975
1125	2009-01-01	Europe	SAN MARINO                                     	0	4
1126	2009-01-01	Europe	SERBIA						0	21
1127	2009-01-01	Europe	SERBIA	0	88
1128	2009-01-01	Europe	SLOVAKIA 			               	0	163
1129	2009-01-01	Europe	SLOVENIA                                       	0	205
1130	2009-01-01	Europe	SPAIN                                          	0	517
1131	2009-01-01	Europe	SWEDEN                                         	0	836
1132	2009-01-01	Europe	SWITZERLAND                                    	0	1333
1133	2009-01-01	Europe	UKRAINE                                        	0	1681
1134	2009-01-01	Europe	UNITED KINGDOM                                 	0	3646
1135	2009-01-01	Europe	VATICAN CITY STATE (HOLY SEE)                  	0	1
1136	2009-01-01	North America	ANGUILLA                                       	0	2
1137	2009-01-01	North America	ANTIGUA AND BARBUDA                            	0	6
1138	2009-01-01	North America	ARUBA                                          	0	2
1139	2009-01-01	North America	BAHAMAS                                        	0	7
1140	2009-01-01	North America	BARBADOS                                       	0	13
1141	2009-01-01	North America	BELIZE                                         	0	8
1142	2009-01-01	North America	BERMUDA                                        	0	24
1143	2009-01-01	North America	CANADA                                         	0	5683
1144	2009-01-01	North America	CAYMAN ISLANDS                                 	0	8
1145	2009-01-01	North America	COSTA RICA                                     	0	28
1146	2009-01-01	North America	CUBA                                           	0	16
1147	2009-01-01	North America	DOMINICAN REPUBLIC                             	0	44
1148	2009-01-01	North America	EL SALVADOR                                    	0	23
1149	2009-01-01	North America	GREENLAND                                      	0	2
1150	2009-01-01	North America	GRENADA                                        	0	1
1151	2009-01-01	North America	GUADELOUPE                                     	0	5
1152	2009-01-01	North America	GUATEMALA                                      	0	37
1153	2009-01-01	North America	HAITI                                          	0	8
1154	2009-01-01	North America	HONDURAS                                       	0	19
1155	2009-01-01	North America	JAMAICA                                        	0	25
1156	2009-01-01	North America	MEXICO                                         	0	158
1157	2009-01-01	North America	MONTSERRAT                                     	0	2
1158	2009-01-01	North America	NETHERLANDS ANTILLES                           	0	31
1159	2009-01-01	North America	NICARAGUA                                      	0	20
1160	2009-01-01	North America	PANAMA                                         	0	56
1161	2009-01-01	North America	PUERTO RICO                                    	0	64
1162	2009-01-01	North America	SAINT KITTS AND NEVIS                          	0	5
1163	2009-01-01	North America	SAINT LUCIA                                    	0	1
1164	2009-01-01	North America	SAINT VINCENT AND THE GRENADINES               	0	3
1165	2009-01-01	North America	SURINAME					0	7
1166	2009-01-01	North America	TURKS AND CAICOS ISLANDS                       	0	1
1167	2009-01-01	North America	UNITED STATES                                  	0	36476
1168	2009-01-01	North America	VIRGIN ISLANDS (BRITISH)                       	0	1
1169	2009-01-01	North America	VIRGIN ISLANDS (U.S.)                          	0	7
1170	2009-01-01	Other	BRITISH INDIAN OCEAN TERRITORY                 	0	2
1171	2009-01-01	Other	TAIWAN, PROVINCE OF CHINA                      	0	419
1172	2009-01-01	South America	ARGENTINA                                      	0	406
1173	2009-01-01	South America	BOLIVIA                                        	0	38
1174	2009-01-01	South America	BRAZIL                                         	0	267
1175	2009-01-01	South America	CHILE                                          	0	391
1176	2009-01-01	South America	COLOMBIA                                       	0	225
1177	2009-01-01	South America	ECUADOR                                        	0	172
1178	2009-01-01	South America	FRENCH GUIANA                                  	0	1
1179	2009-01-01	South America	GUYANA                                         	0	1
1180	2009-01-01	South America	PARAGUAY                                       	0	18
1181	2009-01-01	South America	PERU                                           	0	77
1182	2009-01-01	South America	TRINIDAD AND TOBAGO                            	0	27
1183	2009-01-01	South America	URUGUAY                                        	0	47
1184	2009-01-01	South America	VENEZUELA, BOLIVARIAN REPUBLIC OF              	0	112
